dimension,birth,death,persistence
1,-3.1354942159291497,-1.3862943611198906,1.749199854809259
1,-2.833213344056216,-1.0986122886681098,1.7346010553881064
1,-2.833213344056216,-1.0986122886681098,1.7346010553881064
1,-2.833213344056216,-1.0986122886681098,1.7346010553881064
1,-3.8066624897703196,-2.0794415416798357,1.7272209480904839
1,-2.3978952727983707,-0.6931471805599453,1.7047480922384253
1,-2.3978952727983707,-0.6931471805599453,1.7047480922384253
1,-2.3978952727983707,-0.6931471805599453,1.7047480922384253
1,-2.3978952727983707,-0.6931471805599453,1.7047480922384253
1,-2.3978952727983707,-0.6931471805599453,1.7047480922384253
1,-2.3978952727983707,-0.6931471805599453,1.7047480922384253
1,-3.871201010907891,-2.1972245773362196,1.6739764335716716
1,-2.772588722239781,-1.0986122886681098,1.6739764335716714
1,-2.772588722239781,-1.0986122886681098,1.6739764335716714
1,-4.060443010546419,-2.3978952727983707,1.6625477377480484
1,-3.7376696182833684,-2.0794415416798357,1.6582280766035327
1,-3.7376696182833684,-2.0794415416798357,1.6582280766035327
1,-3.044522437723423,-1.3862943611198906,1.6582280766035324
1,-3.044522437723423,-1.3862943611198906,1.6582280766035324
1,-3.8501476017100584,-2.1972245773362196,1.6529230243738389
1,-4.356708826689592,-2.70805020110221,1.6486586255873816
1,-3.58351893845611,-1.9459101490553132,1.6376087894007967
1,-3.4011973816621555,-1.791759469228055,1.6094379124341005
1,-2.302585092994046,-0.6931471805599453,1.6094379124341005
1,-2.302585092994046,-0.6931471805599453,1.6094379124341005
1,-2.302585092994046,-0.6931471805599453,1.6094379124341005
1,-2.302585092994046,-0.6931471805599453,1.6094379124341005
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-3.2188758248682006,-1.6094379124341003,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-2.995732273553991,-1.3862943611198906,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-2.70805020110221,-1.0986122886681098,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-1.6094379124341003,-0.0,1.6094379124341003
1,-3.8066624897703196,-2.1972245773362196,1.6094379124341
1,-4.1588830833596715,-2.5649493574615367,1.5939337258981348
1,-4.060443010546419,-2.4849066497880004,1.5755363607584187
1,-3.1780538303479458,-1.6094379124341003,1.5686159179138455
1,-3.1780538303479458,-1.6094379124341003,1.5686159179138455
1,-3.6375861597263857,-2.0794415416798357,1.55814461804655
1,-2.9444389791664403,-1.3862943611198906,1.5581446180465497
1,-2.9444389791664403,-1.3862943611198906,1.5581446180465497
1,-3.4965075614664802,-1.9459101490553132,1.550597412411167
