start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
4369,4369,13,2 3 3 3 3 2 2 4 1 1 2 3 4,33,2.538462,2,0.153846,-12.395487,4369
4370,2185,37,2 1 1 2 1 1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,70,1.891892,21,0.567568,-11.356387,31985
4371,4371,37,1 3 1 2 1 1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,71,1.918919,21,0.567568,-12.356387,31985
4372,1093,8,4 3 3 3 1 2 3 4,23,2.875000,1,0.125000,-10.320300,1093
4373,4373,8,6 3 3 3 1 2 3 4,25,3.125000,1,0.125000,-12.320300,4373
4374,2187,25,1 2 3 1 2 1 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,51,2.040000,11,0.440000,-11.375937,3509
4375,4375,25,1 1 5 1 2 1 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,52,2.080000,12,0.480000,-12.375937,9845
4376,547,8,1 5 3 3 1 2 3 4,22,2.750000,2,0.250000,-9.320300,821
4377,4377,25,2 1 3 1 1 3 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,52,2.080000,11,0.440000,-12.375937,4925
4378,2189,8,3 5 3 3 1 2 3 4,24,3.000000,1,0.125000,-11.320300,2189
4379,4379,78,1 2 1 1 1 1 1 3 2 3 1 2 2 1 4 2 1 1 1 1 1 2 2 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,136,1.743590,45,0.576923,-12.372925,83501
4380,1095,25,1 1 2 2 1 2 2 1 3 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,50,2.000000,10,0.400000,-10.375937,2465
4381,4381,25,3 1 2 2 1 2 2 1 3 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,52,2.080000,9,0.360000,-12.375937,4381
4382,2191,25,1 1 1 4 1 2 2 1 3 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,51,2.040000,11,0.440000,-11.375937,7397
4383,4383,25,1 1 1 1 2 4 2 4 1 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,52,2.080000,11,0.440000,-12.375937,22193
4384,137,32,2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,58,1.812500,18,0.562500,-7.281200,3077
4385,4385,49,2 2 1 5 1 2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,27,0.551020,-12.336837,4385
4386,2193,49,2 3 2 1 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,27,0.551020,-11.336837,3077
4387,4387,49,1 5 2 1 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,28,0.571429,-12.336837,6581
4388,1097,49,2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,88,1.795918,28,0.571429,-10.336837,3077
4389,4389,49,4 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,28,0.571429,-12.336837,4389
4390,2195,49,1 3 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,28,0.571429,-11.336837,3293
4391,4391,61,1 1 2 1 3 2 1 1 3 1 1 1 3 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,109,1.786885,34,0.557377,-12.317287,11117
4392,549,32,4 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,60,1.875000,18,0.562500,-9.281200,3077
4393,4393,49,2 1 1 1 1 3 2 8 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,28,0.571429,-12.336837,16685
4394,2197,32,6 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,62,1.937500,18,0.562500,-11.281200,3077
4395,4395,44,1 2 2 3 1 1 1 2 1 4 1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,82,1.863636,23,0.522727,-12.261650,6593
4396,1099,8,1 2 7 3 1 2 3 4,23,2.875000,2,0.250000,-10.320300,1649
4397,4397,8,3 2 7 3 1 2 3 4,25,3.125000,1,0.125000,-12.320300,4397
4398,2199,8,1 1 9 3 1 2 3 4,24,3.000000,3,0.375000,-11.320300,4949
4399,4399,34,1 1 1 2 2 2 2 1 2 1 1 2 1 2 1 1 3 1 1 5 1 2 1 2 1 1 4 1 2 1 3 3 1 10,66,1.941176,18,0.529412,-12.111275,22589
4400,275,32,1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,59,1.843750,18,0.562500,-8.281200,3077
4401,4401,49,2 4 1 2 2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,25,0.510204,-12.336837,4401
4402,2201,49,2 1 3 2 2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,25,0.510204,-11.336837,3077
4403,4403,49,1 3 3 2 2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,25,0.510204,-12.336837,6605
4404,1101,32,3 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,61,1.906250,17,0.531250,-10.281200,3077
4405,4405,32,5 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,17,0.531250,-12.281200,4405
4406,2203,15,1 2 1 1 1 2 4 2 1 3 2 5 1 5 4,35,2.333333,6,0.400000,-11.225562,8369
4407,4407,15,1 1 3 1 1 2 4 2 1 3 2 5 1 5 4,36,2.400000,6,0.400000,-12.225562,9917
4408,551,13,1 1 2 1 5 1 4 4 1 1 2 3 4,30,2.307692,6,0.461538,-9.395487,1397
4409,4409,25,2 1 2 2 1 1 2 1 1 2 1 1 1 7 5 1 2 1 4 1 3 1 2 3 4,52,2.080000,12,0.480000,-12.375937,26837
4410,2205,13,3 1 2 1 5 1 4 4 1 1 2 3 4,32,2.461538,5,0.384615,-11.395487,2205
4411,4411,13,1 2 1 6 3 1 4 4 1 1 2 3 4,33,2.538462,5,0.384615,-12.395487,7445
4412,1103,13,1 1 1 3 5 1 4 4 1 1 2 3 4,31,2.384615,6,0.461538,-10.395487,3725
4413,4413,13,3 1 1 3 5 1 4 4 1 1 2 3 4,33,2.538462,5,0.384615,-12.395487,4413
4414,2207,61,1 1 1 1 2 1 1 1 1 1 2 4 2 1 2 1 4 3 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,108,1.770492,35,0.573770,-11.317287,63665
4415,4415,61,1 1 1 1 1 3 1 1 1 1 2 4 2 1 2 1 4 3 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,109,1.786885,35,0.573770,-12.317287,63665
4416,69,3,4 3 4,11,3.666667,0,0.000000,-6.245112,69
4417,4417,32,2 2 5 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,16,0.500000,-12.281200,4417
4418,2209,25,2 2 1 2 1 1 3 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,51,2.040000,10,0.400000,-11.375937,3149
4419,4419,25,1 4 1 2 1 1 3 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,52,2.080000,11,0.440000,-12.375937,6629
4420,1105,32,2 3 1 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,61,1.906250,17,0.531250,-10.281200,3077
4421,4421,32,4 3 1 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,17,0.531250,-12.281200,4421
4422,2211,32,1 5 1 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,62,1.937500,18,0.562500,-11.281200,3317
4423,4423,25,1 1 2 2 1 1 1 1 3 1 1 2 6 2 1 1 3 6 2 1 3 1 2 3 4,52,2.080000,12,0.480000,-12.375937,28349
4424,553,49,2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,87,1.775510,27,0.551020,-9.336837,3077
4425,4425,13,2 1 1 3 2 5 4 4 1 1 2 3 4,33,2.538462,4,0.307692,-12.395487,7469
4426,2213,49,4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,27,0.551020,-11.336837,3077
4427,4427,32,1 2 5 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,17,0.531250,-12.281200,6641
4428,1107,49,1 3 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,88,1.795918,27,0.551020,-10.336837,3077
4429,4429,49,3 3 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,26,0.530612,-12.336837,4429
4430,2215,42,1 1 2 1 2 1 1 1 2 1 2 1 1 1 3 1 1 1 1 1 3 2 1 2 3 1 6 2 2 3 1 2 4 1 2 2 4 1 1 2 3 4,78,1.857143,21,0.500000,-11.431575,115181
4431,4431,42,1 1 1 3 2 1 1 1 2 1 2 1 1 1 3 1 1 1 1 1 3 2 1 2 3 1 6 2 2 3 1 2 4 1 2 2 4 1 1 2 3 4,79,1.880952,21,0.500000,-12.431575,115181
4432,277,3,6 3 4,13,4.333333,0,0.000000,-8.245112,277
4433,4433,49,2 3 1 1 1 1 3 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,26,0.530612,-12.336837,6317
4434,2217,25,2 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,51,2.040000,13,0.520000,-11.375937,31985
4435,4435,25,1 3 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,52,2.080000,13,0.520000,-12.375937,31985
4436,1109,3,8 3 4,15,5.000000,0,0.000000,-10.245112,1109
4437,4437,3,10 3 4,17,5.666667,0,0.000000,-12.245112,4437
4438,2219,32,1 2 2 2 3 1 1 1 5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,62,1.937500,17,0.531250,-11.281200,3329
4439,4439,32,1 1 4 2 3 1 1 1 5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,18,0.562500,-12.281200,9989
4440,555,8,1 2 2 7 1 2 3 4,22,2.750000,2,0.250000,-9.320300,833
4441,4441,66,2 1 4 2 1 1 1 1 1 2 2 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,117,1.772727,38,0.575758,-12.392475,83501
4442,2221,8,3 2 2 7 1 2 3 4,24,3.000000,1,0.125000,-11.320300,2221
4443,4443,32,1 2 1 1 2 5 1 1 5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,18,0.562500,-12.281200,11249
4444,1111,8,1 1 4 7 1 2 3 4,23,2.875000,3,0.375000,-10.320300,2501
4445,4445,8,3 1 4 7 1 2 3 4,25,3.125000,2,0.250000,-12.320300,4445
4446,2223,66,1 1 1 2 3 1 1 1 1 1 4 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,116,1.757576,40,0.606061,-11.392475,83501
4447,4447,66,1 1 1 1 5 1 1 1 1 1 4 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,117,1.772727,41,0.621212,-12.392475,83501
4448,139,13,1 2 3 1 2 1 4 1 3 1 2 3 4,28,2.153846,5,0.384615,-7.395487,209
4449,4449,22,2 2 1 1 2 2 2 2 1 1 3 2 2 1 1 1 3 2 4 1 1 10,47,2.136364,9,0.409091,-12.130825,5633
4450,2225,49,2 4 2 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,26,0.530612,-11.336837,3077
4451,4451,49,1 6 2 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,27,0.551020,-12.336837,6677
4452,1113,49,2 1 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,88,1.795918,27,0.551020,-10.336837,3077
4453,4453,49,4 1 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,27,0.551020,-12.336837,4453
4454,2227,49,1 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,27,0.551020,-11.336837,3341
4455,4455,32,1 1 2 1 1 1 1 5 2 5 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,18,0.562500,-12.281200,38069
4456,557,13,3 2 3 1 2 1 4 1 3 1 2 3 4,30,2.307692,4,0.307692,-9.395487,557
4457,4457,13,2 1 1 1 6 2 3 6 1 1 2 3 4,33,2.538462,5,0.384615,-12.395487,11285
4458,2229,13,5 2 3 1 2 1 4 1 3 1 2 3 4,32,2.461538,4,0.307692,-11.395487,2229
4459,4459,13,1 2 2 1 3 4 3 6 1 1 2 3 4,33,2.538462,4,0.307692,-12.395487,6689
4460,1115,32,1 2 1 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,61,1.906250,16,0.500000,-10.281200,4769
4461,4461,32,3 2 1 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,15,0.468750,-12.281200,4769
4462,2231,32,1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,62,1.937500,16,0.500000,-11.281200,5021
4463,4463,13,1 1 1 2 1 5 5 6 1 1 2 3 4,33,2.538462,6,0.461538,-12.395487,16949
4464,279,13,1 1 5 1 2 1 4 1 3 1 2 3 4,29,2.230769,6,0.461538,-8.395487,629
4465,4465,13,2 6 3 1 2 1 4 1 3 1 2 3 4,33,2.538462,4,0.307692,-12.395487,4465
4466,2233,49,2 1 2 3 1 4 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,27,0.551020,-11.336837,3077
4467,4467,49,1 3 2 3 1 4 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,27,0.551020,-12.336837,6701
4468,1117,13,3 1 5 1 2 1 4 1 3 1 2 3 4,31,2.384615,5,0.384615,-10.395487,1117
4469,4469,13,5 1 5 1 2 1 4 1 3 1 2 3 4,33,2.538462,5,0.384615,-12.395487,4469
4470,2235,13,1 2 1 3 1 1 2 10 1 1 2 3 4,32,2.461538,6,0.461538,-11.395487,3773
4471,4471,13,1 1 3 3 1 1 2 10 1 1 2 3 4,33,2.538462,6,0.461538,-12.395487,10061
4472,559,30,1 1 1 2 2 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,57,1.900000,14,0.466667,-9.451125,2693
4473,4473,32,2 1 2 1 1 1 1 1 2 2 2 2 2 6 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.968750,16,0.500000,-12.281200,28673
4474,2237,30,3 1 1 2 2 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,59,1.966667,13,0.433333,-11.451125,2693
4475,4475,49,1 2 1 2 2 2 1 3 2 2 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,24,0.489796,-12.336837,7553
4476,1119,30,1 1 1 1 4 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,58,1.933333,15,0.500000,-10.451125,5669
4477,4477,30,3 1 1 1 4 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,60,2.000000,14,0.466667,-12.451125,5669
4478,2239,49,1 1 1 1 1 2 7 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,29,0.591837,-11.336837,17009
4479,4479,49,1 1 1 1 1 1 9 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,30,0.612245,-12.336837,51029
4480,35,3,1 5 4,10,3.333333,1,0.333333,-5.245112,53
4481,4481,13,2 2 2 1 6 4 2 1 3 1 2 3 4,33,2.538462,3,0.230769,-12.395487,4481
4482,2241,13,2 2 3 2 1 6 2 1 3 1 2 3 4,32,2.461538,3,0.230769,-11.395487,2241
4483,4483,13,1 4 3 2 1 6 2 1 3 1 2 3 4,33,2.538462,4,0.307692,-12.395487,6725
4484,1121,13,2 2 1 1 3 6 2 1 3 1 2 3 4,31,2.384615,4,0.307692,-10.395487,1421
4485,4485,13,4 2 1 1 3 6 2 1 3 1 2 3 4,33,2.538462,4,0.307692,-12.395487,4485
4486,2243,13,1 4 1 1 3 6 2 1 3 1 2 3 4,32,2.461538,5,0.384615,-11.395487,3365
4487,4487,13,1 1 2 6 1 6 2 1 3 1 2 3 4,33,2.538462,5,0.384615,-12.395487,10097
4488,561,13,2 4 1 1 1 3 4 1 3 1 2 3 4,30,2.307692,5,0.384615,-9.395487,561
4489,4489,30,2 1 1 2 1 3 3 1 1 1 2 3 1 3 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,60,2.000000,13,0.433333,-12.451125,8525
4490,2245,13,4 4 1 1 1 3 4 1 3 1 2 3 4,32,2.461538,5,0.384615,-11.395487,2245
4491,4491,66,1 2 3 1 1 2 1 1 1 1 1 1 2 2 1 1 5 4 1 2 2 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,117,1.772727,35,0.530303,-12.392475,46133
4492,1123,13,1 6 1 1 1 3 4 1 3 1 2 3 4,31,2.384615,6,0.461538,-10.395487,1685
4493,4493,13,3 6 1 1 1 3 4 1 3 1 2 3 4,33,2.538462,5,0.384615,-12.395487,4493
4494,2247,25,1 1 2 2 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,51,2.040000,10,0.400000,-11.375937,5057
4495,4495,25,1 1 1 4 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,52,2.080000,11,0.440000,-12.375937,15173
4496,281,13,2 1 3 1 1 3 4 1 3 1 2 3 4,29,2.230769,5,0.384615,-8.395487,317
4497,4497,13,2 3 2 5 2 1 4 1 3 1 2 3 4,33,2.538462,3,0.230769,-12.395487,4497
4498,2249,13,2 1 1 7 2 1 4 1 3 1 2 3 4,32,2.461538,5,0.384615,-11.395487,3797
4499,4499,13,1 3 1 7 2 1 4 1 3 1 2 3 4,33,2.538462,5,0.384615,-12.395487,6749
4500,1125,13,4 1 3 1 1 3 4 1 3 1 2 3 4,31,2.384615,5,0.384615,-10.395487,1125
4501,4501,13,6 1 3 1 1 3 4 1 3 1 2 3 4,33,2.538462,5,0.384615,-12.395487,4501
4502,2251,10,1 2 4 1 2 1 1 5 2 8,27,2.700000,4,0.400000,-11.150375,3377
4503,4503,10,1 1 6 1 2 1 1 5 2 8,28,2.800000,5,0.500000,-12.150375,10133
4504,563,13,1 3 3 1 1 3 4 1 3 1 2 3 4,30,2.307692,5,0.384615,-9.395487,845
4505,4505,10,2 1 3 3 2 1 1 5 2 8,28,2.800000,3,0.300000,-12.150375,5069
4506,2253,13,3 3 3 1 1 3 4 1 3 1 2 3 4,32,2.461538,4,0.307692,-11.395487,2253
4507,4507,30,1 2 1 1 1 3 1 3 1 2 1 1 1 1 3 1 5 3 1 1 6 1 2 2 4 1 1 2 3 4,60,2.000000,16,0.533333,-12.451125,20573
4508,1127,49,1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,88,1.795918,30,0.612245,-10.336837,7229
4509,4509,49,3 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.836735,29,0.591837,-12.336837,7229
4510,2255,49,1 1 1 3 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.816327,30,0.612245,-11.336837,7613
4511,4511,54,1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,98,1.814815,31,0.574074,-12.412025,83501
4512,141,3,3 5 4,12,4.000000,0,0.000000,-7.245112,141
4513,4513,66,2 2 1 2 2 1 1 1 1 4 1 3 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,117,1.772727,35,0.530303,-12.392475,10853
4514,2257,10,2 3 1 2 1 2 4 1 1 10,27,2.700000,4,0.400000,-11.150375,2257
4515,4515,10,1 5 1 2 1 2 4 1 1 10,28,2.800000,5,0.500000,-12.150375,6773
4516,1129,10,2 1 1 1 3 2 4 1 1 10,26,2.600000,5,0.500000,-10.150375,2861
4517,4517,10,4 1 1 1 3 2 4 1 1 10,28,2.800000,5,0.500000,-12.150375,4517
4518,2259,10,1 3 1 1 3 2 4 1 1 10,27,2.700000,5,0.500000,-11.150375,3389
4519,4519,30,1 1 2 1 2 4 2 1 1 3 1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,60,2.000000,11,0.366667,-12.451125,11441
4520,565,3,5 5 4,14,4.666667,0,0.000000,-9.245112,565
4521,4521,66,2 1 1 1 1 1 3 1 2 1 3 2 2 1 1 1 2 1 4 2 3 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,117,1.772727,35,0.530303,-12.392475,25757
4522,2261,3,7 5 4,16,5.333333,0,0.000000,-11.245112,2261
4523,4523,30,1 2 2 2 1 1 1 2 2 3 1 1 3 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,60,2.000000,10,0.333333,-12.451125,9665
4524,1131,10,1 2 2 1 2 1 3 3 1 10,26,2.600000,4,0.400000,-10.150375,1697
4525,4525,10,3 2 2 1 2 1 3 3 1 10,28,2.800000,3,0.300000,-12.150375,4525
4526,2263,10,1 1 4 1 2 1 3 3 1 10,27,2.700000,5,0.500000,-11.150375,5093
4527,4527,10,1 1 1 2 4 4 1 3 1 10,28,2.800000,5,0.500000,-12.150375,15281
4528,283,20,1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,40,2.000000,11,0.550000,-8.300750,3077
4529,4529,20,2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,44,2.200000,9,0.450000,-12.300750,4529
4530,2265,20,2 1 5 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,43,2.150000,10,0.500000,-11.300750,3077
4531,4531,20,1 3 5 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,44,2.200000,10,0.500000,-12.300750,6797
4532,1133,20,3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,42,2.100000,10,0.500000,-10.300750,3077
