start,steps_to_1,maximum
8898,70,16900
8899,70,40048
8900,140,9232
8901,140,26704
8902,140,20032
8903,96,60100
8904,140,9232
8905,96,45088
8906,140,13360
8907,96,40084
8908,140,10024
8909,140,26728
8910,96,114208
8911,96,114208
8912,47,8912
8913,47,26740
8914,47,33856
8915,47,40120
8916,47,8916
8917,47,26752
8918,47,20068
8919,47,60208
8920,96,14308
8921,140,30112
8922,96,14308
8923,70,67768
8924,96,15064
8925,96,26776
8926,47,50848
8927,47,135592
8928,47,8928
8929,96,85840
8930,47,13396
8931,47,40192
8932,140,9232
8933,140,26800
8934,140,20104
8935,109,1100608
8936,47,8936
8937,96,85912
8938,47,13408
8939,122,50920
8940,47,11320
8941,47,26824
8942,47,30184
8943,153,619648
8944,91,8944
8945,47,26836
8946,96,86020
8947,96,86020
8948,91,8948
8949,91,26848
8950,140,22660
8951,140,60424
8952,91,17008
8953,140,34000
8954,91,17008
8955,96,76516
8956,140,51028
8957,140,51028
8958,140,153088
8959,246,497176
8960,21,8960
8961,47,26884
8962,47,13444
8963,47,40336
8964,47,8964
8965,47,26896
8966,47,20176
8967,140,60532
8968,47,8968
8969,52,45412
8970,47,13456
8971,140,40372
8972,47,10096
8973,47,26920
8974,47,30292
8975,47,90880
8976,47,8976
8977,47,26932
8978,91,25576
8979,91,40408
8980,47,8980
8981,47,26944
8982,184,138400
8983,184,138400
8984,47,8984
8985,184,138400
8986,47,13480
8987,91,345544
8988,78,15172
8989,78,26968
8990,78,45520
8991,140,136564
8992,47,8992
8993,78,26980
8994,47,13492
8995,47,40480
8996,47,11392
8997,47,26992
8998,47,20248
8999,184,129760
9000,47,9000
9001,140,102544
9002,47,13504
9003,78,40516
9004,39,10132
9005,39,27016
9006,39,30400
9007,78,91204
9008,47,9008
9009,39,27028
9010,39,15208
9011,39,40552
9012,47,9012
9013,47,27040
9014,91,61720
9015,91,61720
9016,140,21688
9017,39,30436
9018,140,21688
9019,39,45664
9020,140,22840
9021,140,27064
9022,153,250504
9023,153,250504
9024,21,9024
9025,47,27076
9026,184,32560
9027,184,40624
9028,39,9028
9029,39,27088
9030,39,20320
9031,184,146500
9032,39,9032
9033,47,45736
9034,39,13552
9035,39,40660
9036,39,10168
9037,39,27112
9038,91,34324
9039,91,91528
9040,21,9040
9041,184,48904
9042,184,77272
9043,184,77272
9044,21,9044
9045,21,27136
9046,91,28996
9047,91,61072
9048,39,9048
9049,47,30544
9050,39,13576
9051,91,69712
9052,39,15280
9053,39,27160
9054,39,45844
9055,39,137536
9056,65,9232
9057,78,58048
9058,65,13588
9059,65,40768
9060,65,9232
9061,65,27184
9062,65,20392
9063,91,392020
9064,65,9232
9065,122,176740
9066,65,13600
9067,47,40804
9068,91,39364
9069,91,39364
9070,91,39364
9071,91,103336
9072,65,9232
9073,65,27220
9074,65,15316
9075,65,40840
9076,65,9232
9077,65,27232
9078,184,1276936
9079,184,1276936
9080,65,14560
9081,96,314656
9082,65,14560
9083,91,118096
9084,65,34504
9085,65,34504
9086,184,1276936
9087,184,1276936
9088,109,9232
9089,140,32776
9090,140,41524
9091,140,41524
9092,140,65608
9093,140,65608
9094,140,65608
9095,140,61396
9096,21,9096
9097,122,560356
9098,21,13648
9099,122,897856
9100,21,10240
9101,21,27304
9102,184,83104
9103,184,92176
9104,60,9104
9105,153,27316
9106,153,23056
9107,153,40984
9108,60,9108
9109,60,27328
9110,60,20500
9111,60,61504
9112,60,9112
9113,60,30760
9114,60,13672
9115,153,103840
9116,153,25972
9117,153,27352
9118,153,46168
9119,65,155824
9120,109,9232
9121,60,27364
9122,60,13684
9123,60,41056
9124,153,17332
9125,153,27376
9126,153,20536
9127,153,69316
9128,109,9232
9129,65,156004
9130,109,13696
9131,153,41092
9132,60,13012
9133,60,27400
9134,60,30832
9135,60,92500
9136,34,9136
9137,34,27412
9138,34,15424
9139,34,41128
9140,34,9140
9141,34,27424
9142,60,34720
9143,60,61720
9144,34,9144
9145,65,30868
9146,34,13720
9147,65,46312
9148,122,250504
9149,122,250504
9150,122,250504
9151,91,593728
9152,109,9232
9153,153,27460
9154,153,26080
9155,153,41200
9156,109,9232
9157,109,27472
9158,109,20608
9159,197,225988
9160,153,9232
9161,153,46384
9162,153,13744
9163,34,41236
9164,153,10312
9165,153,27496
9166,91,223072
9167,91,223072
9168,109,9232
9169,153,27508
9170,153,39184
9171,153,41272
9172,109,9232
9173,109,27520
9174,122,58804
9175,122,61936
9176,60,9176
9177,109,30976
9178,60,13768
9179,60,69712
9180,60,15496
9181,60,27544
9182,171,8153620
9183,171,8153620
9184,47,9184
9185,184,55888
9186,109,13780
9187,109,41344
9188,60,9188
9189,60,27568
9190,60,20680
9191,60,104704
9192,47,9192
9193,91,176740
9194,47,13792
9195,153,78568
9196,153,44224
9197,153,44224
9198,153,44224
9199,65,157192
9200,47,13120
9201,47,27604
9202,60,17476
9203,60,41416
9204,47,13120
9205,47,27616
9206,122,95956
9207,122,95956
9208,60,39364
9209,122,95956
9210,60,39364
9211,122,95956
9212,60,118096
9213,60,118096
9214,153,1276936
9215,153,1276936
9216,29,9216
9217,47,27652
9218,47,13828
9219,47,41488
9220,109,9232
9221,109,27664
9222,109,20752
9223,47,62260
9224,153,9232
9225,228,250504
9226,153,13840
9227,109,41524
9228,153,10384
9229,153,27688
9230,91,31156
9231,91,93472
9232,34,9232
9233,153,27700
9234,109,23380
9235,109,41560
9236,34,9236
9237,34,27712
9238,153,20788
9239,153,62368
9240,34,9240
9241,153,31192
9242,34,13864
9243,91,899584
9244,153,15604
9245,153,27736
9246,153,46816
9247,184,399976
9248,34,9248
9249,184,33352
9250,34,13876
9251,34,41632
9252,109,11716
9253,109,27760
9254,109,20824
9255,153,70288
9256,34,9256
9257,259,975400
9258,34,13888
9259,47,41668
9260,109,10420
9261,109,27784
9262,109,31264
9263,140,93796
9264,34,9264
9265,109,27796
9266,109,15640
9267,109,41704
9268,34,9268
9269,34,27808
9270,91,79216
9271,91,79216
9272,60,9272
9273,153,31300
9274,60,13912
9275,153,46960
9276,60,23488
9277,60,27832
9278,91,70468
9279,91,211408
9280,122,9280
9281,60,27844
9282,60,13924
9283,60,41776
9284,34,9284
9285,34,27856
9286,34,20896
9287,166,225988
9288,184,190996
9289,91,80512
9290,184,190996
9291,34,41812
9292,184,190996
9293,184,190996
9294,60,35296
9295,60,94120
9296,122,9296
9297,184,190996
9298,135,67048
9299,135,67048
9300,122,9300
9301,122,27904
9302,34,20932
9303,34,62800
9304,153,9304
9305,91,31408
9306,153,13960
9307,91,119284
9308,153,15712
9309,153,27928
9310,91,59668
9311,91,141424
9312,122,9312
9313,109,35368
9314,153,13972
9315,153,41920
9316,153,9316
9317,153,27952
9318,153,20968
9319,91,179152
9320,122,9320
9321,60,70792
9322,122,13984
9323,60,41956
9324,109,59776
9325,109,59776
9326,109,59776
9327,91,119536
9328,34,9328
9329,122,27988
9330,135,345544
9331,135,345544
9332,34,9332
9333,34,28000
9334,34,23632
9335,34,63016
9336,34,11824
9337,153,53188
9338,34,14008
9339,153,47284
9340,91,95956
9341,91,95956
9342,91,106432
9343,60,319300
9344,122,9344
9345,184,575728
9346,60,14020
9347,60,42064
9348,60,9348
9349,60,28048
9350,60,21040
9351,109,63124
9352,60,9352
9353,184,269728
9354,60,14032
9355,197,250504
9356,60,10528
9357,60,28072
9358,47,31588
9359,47,94768
9360,60,9360
9361,47,28084
9362,47,23704
9363,47,42136
9364,60,9364
9365,60,28096
9366,60,21076
9367,60,63232
9368,60,9368
9369,60,31624
9370,60,14056
9371,184,144340
9372,153,17800
9373,153,28120
9374,153,47464
9375,47,360448
9376,122,9376
9377,109,60100
9378,153,14068
9379,153,42208
9380,153,26728
9381,153,28144
9382,153,26728
9383,109,120256
9384,122,9384
9385,83,240568
9386,122,14080
9387,60,42244
9388,109,14308
9389,109,28168
9390,109,31696
9391,60,95092
9392,122,9392
9393,109,28180
9394,109,15856
9395,109,42280
9396,122,9396
9397,122,28192
9398,83,67768
9399,83,67768
9400,122,9400
9401,60,50848
9402,122,14104
9403,60,135592
9404,60,23812
9405,60,28216
9406,60,71440
9407,109,214324
9408,122,9408
9409,60,28228
9410,60,17872
9411,60,42352
9412,34,9412
9413,34,28240
9414,34,21184
9415,60,63556
9416,34,9416
9417,104,47680
9418,34,14128
9419,104,42388
9420,34,10600
9421,34,28264
9422,60,80512
9423,60,95416
9424,122,9424
9425,153,28276
9426,153,35800
9427,153,42424
9428,122,9428
9429,122,28288
9430,104,21220
9431,104,63664
9432,60,13444
9433,34,31840
9434,60,14152
9435,153,71656
9436,60,15928
9437,60,28312
9438,104,53764
9439,104,143368
9440,60,9440
9441,104,121012
9442,122,14164
9443,122,42496
9444,60,10096
9445,60,28336
9446,60,21256
9447,153,107620
9448,60,9448
9449,60,71764
9450,60,14176
9451,153,60568
9452,60,11968
9453,60,28360
9454,60,31912
9455,153,817936
9456,60,9456
9457,60,28372
9458,60,26944
9459,60,42568
9460,60,9460
9461,60,28384
9462,60,23956
9463,60,63880
9464,91,45520
9465,60,35944
9466,91,45520
9467,104,345544
9468,91,53944
9469,91,53944
9470,153,182068
9471,153,485512
9472,29,9472
9473,60,28420
9474,60,20248
9475,60,42640
9476,122,9476
9477,122,28432
9478,122,21328
9479,197,129760
9480,153,21688
9481,153,102544
9482,153,21688
9483,52,42676
9484,153,21688
9485,153,28456
9486,60,32020
9487,60,96064
9488,78,9488
9489,153,28468
9490,52,40552
9491,52,42712
9492,78,9492
9493,78,28480
9494,153,21688
9495,153,64096
9496,78,9496
9497,52,32056
9498,78,14248
9499,104,410884
9500,166,250504
9501,166,250504
9502,166,250504
9503,153,144340
9504,78,9504
9505,122,28516
9506,52,14260
9507,52,42784
9508,52,12040
9509,52,28528
9510,52,21400
9511,52,72232
9512,78,9512
9513,197,146500
9514,78,14272
9515,52,42820
9516,78,10708
9517,78,28552
9518,78,32128
9519,104,96388
9520,78,9520
9521,34,28564
9522,34,16072
9523,34,42856
9524,78,9524
9525,78,28576
9526,197,695464
9527,197,695464
9528,52,15280
9529,104,61072
9530,52,15280
9531,78,48256
9532,52,24136
9533,52,28600
9534,104,122200
9535,104,217240
9536,29,9536
9537,78,28612
9538,78,14308
9539,78,42928
9540,104,39364
9541,104,39364
9542,104,39364
9543,52,122308
9544,104,39364
9545,78,48328
9546,104,39364
9547,104,42964
9548,104,39364
9549,104,39364
9550,60,40804
9551,60,96712
9552,29,9552
9553,104,103336
9554,104,275560
9555,104,275560
9556,29,9556
9557,29,28672
9558,78,21508
9559,78,64528
9560,122,9560
9561,78,32272
9562,122,14344
9563,197,1276936
9564,122,16144
9565,122,28696
9566,78,48436
9567,78,145312
9568,122,9568
9569,78,36340
9570,73,14356
9571,73,43072
9572,73,9572
9573,73,28720
9574,73,21544
9575,197,6810136
9576,122,9576
9577,153,72736
9578,122,14368
9579,153,65608
9580,34,18196
9581,34,28744
9582,34,32344
9583,135,560356
9584,122,9584
9585,122,28756
9586,73,16180
9587,73,43144
9588,122,9588
9589,122,28768
9590,166,24280
9591,166,64744
9592,73,12148
9593,122,599056
9594,73,14392
9595,73,48580
9596,73,36448
9597,73,36448
9598,166,138400
9599,166,328048
9600,21,9600
9601,166,28804
9602,122,14404
9603,122,43216
9604,166,17332
9605,166,28816
9606,166,21616
9607,122,64852
9608,60,9608
9609,73,54736
9610,60,14416
9611,166,43252
9612,60,10816
9613,60,28840
9614,122,32452
9615,122,97360
9616,60,9616
9617,47,28852
9618,47,24352
9619,47,43288
9620,60,9620
9621,60,28864
9622,47,21652
9623,47,64960
9624,60,9624
9625,47,32488
9626,60,14440
9627,47,109672
9628,73,61720
9629,73,61720
9630,73,61720
9631,158,395440
9632,21,9632
9633,47,28900
9634,122,14452
9635,122,43360
9636,122,18304
9637,122,28912
9638,122,21688
9639,135,250504
9640,21,9640
9641,73,164752
9642,21,14464
9643,166,43396
9644,166,10852
9645,166,28936
9646,166,32560
9647,122,97684
9648,73,9648
9649,60,28948
9650,60,16288
9651,60,43432
9652,73,9652
9653,73,28960
9654,104,223072
9655,104,223072
9656,73,9656
9657,60,32596
9658,73,14488
9659,166,48904
9660,122,27520
9661,122,28984
9662,122,73384
9663,184,27114424
9664,21,9664
9665,73,28996
9666,73,69712
9667,73,69712
9668,21,9668
9669,21,29008
9670,21,21760
9671,73,65284
9672,60,13120
9673,60,48976
9674,60,14512
9675,73,43540
9676,60,13120
9677,60,29032
9678,166,93040
9679,166,98008
9680,21,9680
9681,60,29044
9682,104,176740
9683,104,176740
9684,21,9684
9685,21,29056
9686,166,44224
9687,166,65392
9688,73,39364
9689,73,39364
9690,73,39364
9691,60,73600
9692,73,39364
9693,73,39364
9694,166,209680
9695,166,209680
9696,47,9696
9697,135,95956
9698,21,14548
9699,21,43648
9700,166,1276936
9701,166,1276936
9702,166,1276936
9703,135,110536
9704,47,9704
9705,179,1702276
9706,47,14560
9707,166,6810136
9708,122,12292
9709,122,29128
9710,122,32776
9711,60,165940
9712,47,9712
9713,47,29140
9714,166,18448
9715,166,43720
9716,47,9716
9717,47,29152
9718,122,41524
9719,122,65608
9720,166,27700
9721,166,36916
9722,166,27700
9723,104,55384
9724,166,83104
9725,166,83104
9726,91,599056
9727,91,747952
9728,29,9728
9729,166,29188
9730,47,14596
9731,47,43792
9732,47,9732
9733,47,29200
9734,47,21904
9735,47,65716
9736,135,9736
9737,166,49300
9738,135,14608
9739,47,43828
9740,135,10960
9741,135,29224
9742,47,32884
9743,47,98656
9744,135,9744
9745,135,29236
9746,122,24676
9747,122,43864
9748,135,9748
9749,135,29248
9750,122,21940
9751,122,65824
9752,135,9752
9753,122,32920
9754,135,14632
9755,60,166696
9756,135,16468
9757,135,29272
9758,135,49408
9759,153,148228
9760,42,9760
9761,47,29284
9762,135,14644
9763,135,43936
9764,73,13912
9765,73,29296
9766,73,21976
9767,73,74176
9768,42,9768
9769,104,281716
9770,42,14656
9771,135,43972
9772,47,10996
9773,47,29320
9774,47,32992
9775,153,634228
9776,42,9776
9777,47,29332
9778,47,20896
9779,47,44008
9780,42,9780
9781,42,29344
9782,179,225988
9783,179,225988
9784,135,9784
9785,197,190996
9786,135,14680
9787,197,190996
9788,135,24784
9789,135,29368
9790,73,74356
9791,73,223072
9792,42,9792
9793,166,29380
9794,166,14692
9795,166,44080
9796,135,9796
9797,135,29392
9798,135,22048
9799,47,66148
9800,135,9800
9801,104,49624
9802,135,14704
9803,135,44116
9804,135,11032
9805,135,29416
9806,104,59668
9807,104,99304
9808,42,9808
9809,166,29428
9810,166,55888
9811,166,55888
9812,42,9812
9813,42,29440
9814,135,22084
9815,135,66256
9816,135,9816
9817,135,33136
9818,135,14728
9819,73,83896
9820,135,16576
9821,135,29464
9822,122,59776
9823,122,149200
9824,42,9824
9825,47,37312
9826,135,14740
9827,135,44224
9828,135,9828
9829,135,29488
9830,135,22120
9831,104,255472
9832,42,9832
9833,47,74680
9834,42,14752
9835,166,53188
9836,104,95956
9837,104,95956
9838,104,95956
9839,47,112084
9840,73,10528
9841,42,29524
9842,73,16612
9843,73,44296
9844,73,10528
9845,73,29536
9846,73,24928
9847,73,66472
9848,73,12472
9849,73,56104
9850,73,14776
9851,73,49876
9852,210,250504
9853,210,250504
9854,210,250504
9855,96,959092
9856,29,9856
9857,60,94768
9858,42,14788
9859,42,44368
9860,73,9860
9861,73,29584
9862,73,22192
9863,73,66580
9864,135,9864
9865,96,84292
9866,135,14800
9867,73,44404
9868,135,11104
9869,135,29608
9870,197,144340
9871,197,144340
9872,135,9872
9873,135,29620
9874,135,25000
9875,135,44440
9876,135,9876
9877,135,29632
9878,135,22228
9879,135,66688
9880,135,9880
9881,166,33352
9882,135,14824
9883,166,126664
9884,135,18772
9885,135,29656
9886,135,50056
9887,241,975400
9888,29,9888
9889,122,29668
9890,122,15856
9891,122,44512
9892,122,42280
9893,122,42280
9894,122,42280
9895,122,84544
9896,29,9896
9897,241,481624
9898,29,14848
9899,96,67768
9900,73,23812
9901,73,29704
9902,73,33424
9903,73,100276
9904,135,9904
9905,42,29716
9906,42,16720
9907,42,44584
9908,135,9908
9909,135,29728
9910,73,37636
9911,73,66904
9912,135,9912
9913,47,33460
9914,135,14872
9915,47,50200
9916,47,25108
9917,47,29752
9918,47,75328
9919,148,225988
9920,91,9920
9921,135,29764
9922,73,80512
9923,73,80512
9924,42,9924
9925,42,29776
9926,42,22336
9927,135,67012
9928,42,9928
9929,135,50272
9930,42,14896
9931,117,44692
9932,42,11176
9933,42,29800
9934,166,190996
9935,166,190996
9936,91,9936
9937,73,29812
9938,73,37744
9939,73,44728
9940,91,9940
9941,91,29824
9942,73,22372
9943,73,67120
9944,73,9944
9945,73,33568
9946,73,14920
9947,135,75544
9948,73,16792
9949,73,29848
9950,73,56680
9951,73,151144
9952,91,9952
9953,73,85048
9954,91,14932
9955,91,44800
9956,42,9956
9957,42,29872
9958,42,22408
9959,73,127636
9960,91,9960
9961,73,107728
9962,91,14944
9963,73,56752
9964,104,45520
9965,104,45520
9966,104,45520
9967,73,255472
9968,135,9968
9969,91,29908
9970,117,345544
9971,117,345544
9972,135,9972
9973,135,29920
9974,166,182068
9975,166,182068
9976,135,18952
9977,42,37888
9978,135,18952
9979,73,85264
9980,73,95956
9981,73,95956
9982,73,170584
9983,166,575728
9984,42,9984
9985,91,29956
9986,166,21688
9987,166,44944
9988,91,9988
9989,91,29968
9990,91,22480
9991,166,67444
9992,179,250504
9993,73,96064
9994,179,250504
9995,65,44980
9996,179,250504
9997,179,250504
9998,91,33748
9999,91,101248
10000,29,10000
